o_cbg,d_cbg,flow_w,Predict_flow
270030506092.0,270030501154.0,0.0,2.0
270030506093.0,270030506102.0,0.0,166.0
270030506093.0,270530269061.0,0.0,2.0
270030506093.0,270530269063.0,0.0,10.0
270030506093.0,270530269072.0,0.0,4.0
270030506093.0,270530269082.0,0.0,9.0
270030506093.0,270530269083.0,0.0,12.0
270030506093.0,270530267062.0,0.0,3.0
270030506093.0,270030506103.0,0.0,10.0
270030506093.0,270530267063.0,0.0,6.0
270030506093.0,270530269084.0,0.0,7.0
270030506093.0,270030505041.0,0.0,8.0
270030506101.0,270530268204.0,0.0,9.0
270030507022.0,270030508072.0,0.0,4.0
270030507022.0,270030508082.0,0.0,3.0
270030507022.0,270030508063.0,0.0,10.0
270030507044.0,270030508082.0,0.0,1.0
270030508074.0,270030508063.0,0.0,8.0
270530265125.0,270530266132.0,0.0,3.0
270030508112.0,270030508101.0,0.0,8.0
270030508112.0,270030511014.0,0.0,113.0
270030508112.0,270030508104.0,0.0,5.0
270030508111.0,270030508183.0,0.0,12.0
270030511011.0,270530268145.0,0.0,12.0
270030511011.0,270530268151.0,0.0,2.0
270030511011.0,270530268152.0,0.0,2.0
270030511011.0,270030510022.0,0.0,9.0
270030511011.0,270030511013.0,0.0,5.0
270370606051.0,270531105004.0,0.0,2.0
270370606051.0,270531105002.0,0.0,2.0
270370606051.0,271230376023.0,0.0,2.0
270370606051.0,271230363003.0,0.0,4.0
270370606051.0,271230376012.0,0.0,4.0
270030513023.0,270030513022.0,0.0,2.0
270030513023.0,270030515021.0,0.0,7.0
270030513051.0,270030513053.0,0.0,4.0
270030515012.0,270030514001.0,0.0,3.0
270030512033.0,271230406013.0,0.0,2.0
270030512033.0,271230411041.0,0.0,4.0
270190907011.0,270530272031.0,0.0,10.0
270530256034.0,270531255003.0,0.0,3.0
270530256034.0,270530254013.0,0.0,1.0
270530256034.0,270530256012.0,0.0,2.0
270530256034.0,270530256032.0,0.0,2.0
270531097003.0,271630702051.0,0.0,2.0
270530267074.0,270530268123.0,0.0,2.0
270370601042.0,270370605052.0,0.0,209.0
270530258032.0,271390809041.0,0.0,2.0
270530238013.0,270530237001.0,0.0,4.0
270370601051.0,271230316001.0,0.0,3.0
270370601051.0,270370605052.0,0.0,127.0
270370601051.0,271230318014.0,0.0,1.0
270370601051.0,271230347011.0,0.0,4.0
270370601051.0,271230370001.0,0.0,2.0
270370601051.0,271230345001.0,0.0,6.0
270370601051.0,271230370004.0,0.0,2.0
270370601051.0,271230374022.0,0.0,6.0
270370601051.0,271230374033.0,0.0,4.0
270370601051.0,271230374034.0,0.0,7.0
270370601051.0,271230374035.0,0.0,4.0
270530038002.0,270530038003.0,0.0,2.0
270530038002.0,270531018001.0,0.0,1.0
270530038002.0,270030514002.0,0.0,3.0
270530038002.0,271630702062.0,0.0,1.0
270530038002.0,270531016002.0,0.0,2.0
270531256002.0,271630711013.0,0.0,5.0
270531256002.0,271230332002.0,0.0,2.0
270531044002.0,270531052012.0,0.0,3.0
270530265141.0,270530266061.0,0.0,2.0
270530265141.0,270530266062.0,0.0,11.0
270530265141.0,270530266101.0,0.0,2.0
270530265141.0,270530265122.0,0.0,3.0
270530265141.0,270530266093.0,0.0,5.0
270530265141.0,270530266063.0,0.0,4.0
270530221011.0,270530267152.0,0.0,4.0
270531048005.0,270531062002.0,0.0,2.0
270531048005.0,270531074001.0,0.0,1.0
270531048005.0,270531259002.0,0.0,1.0
270531048005.0,270531064001.0,0.0,2.0
270531048005.0,270531259003.0,0.0,2.0
270530257011.0,270530257013.0,0.0,2.0
270530259051.0,271390809041.0,0.0,2.0
270530259071.0,271390809041.0,0.0,2.0
270530259071.0,270530259062.0,0.0,2.0
271390802055.0,271390802041.0,0.0,24.0
270530208011.0,270530203032.0,0.0,13.0
270530208011.0,270530268106.0,0.0,5.0
270530208011.0,270530268181.0,0.0,6.0
271230346022.0,271230317011.0,0.0,2.0
271230315001.0,271230316004.0,0.0,1.0
271230315001.0,271230311002.0,0.0,2.0
271230315001.0,271230315002.0,0.0,6.0
271230342011.0,271230316004.0,0.0,11.0
271230342011.0,271230330002.0,0.0,1.0
271230342011.0,271230327002.0,0.0,1.0
271230342011.0,271230342023.0,0.0,2.0
271230342011.0,271230428002.0,0.0,3.0
271230342011.0,271230344001.0,0.0,2.0
271230342011.0,271230342022.0,0.0,8.0
271230342011.0,271230331001.0,0.0,4.0
271230342011.0,271230340001.0,0.0,1.0
271230342011.0,271230344002.0,0.0,3.0
271230342011.0,271230371001.0,0.0,4.0
271230330001.0,271230317011.0,0.0,4.0
271230346011.0,271230346023.0,0.0,2.0
271230346011.0,271230346013.0,0.0,6.0
271230426013.0,271630709062.0,0.0,3.0
271230346021.0,271230317011.0,0.0,2.0
271230335001.0,271230327002.0,0.0,3.0
271230307022.0,271230307025.0,0.0,3.0
271230307022.0,271230318021.0,0.0,1.0
270530217001.0,270530267152.0,0.0,2.0
270531256001.0,271630702051.0,0.0,2.0
271230421014.0,271230416012.0,0.0,6.0
271230317024.0,271230317022.0,0.0,3.0
270530220002.0,270530271011.0,0.0,1.0
270530220002.0,270530269093.0,0.0,40.0
270530220002.0,270530270012.0,0.0,33.0
270530220002.0,270530269091.0,0.0,20.0
270530220002.0,270530270011.0,0.0,10.0
271230404022.0,271630709061.0,0.0,6.0
271230404022.0,271630709072.0,0.0,9.0
271230404022.0,271230426011.0,0.0,10.0
271230404022.0,271230405032.0,0.0,8.0
271230404022.0,271230406045.0,0.0,6.0
271230404022.0,271230406042.0,0.0,3.0
271230404022.0,271230427001.0,0.0,6.0
271230404022.0,271630709074.0,0.0,2.0
271230404022.0,271230404012.0,0.0,2.0
271230404022.0,271230406031.0,0.0,3.0
271230404022.0,271230426021.0,0.0,5.0
271230404022.0,271230427003.0,0.0,7.0
270531007001.0,270530001021.0,0.0,2.0
271230319002.0,271630702051.0,0.0,2.0
271230323003.0,271230327002.0,0.0,4.0
271230325003.0,271230324002.0,0.0,2.0
271230325003.0,271230325004.0,0.0,2.0
271230337001.0,271230327001.0,0.0,2.0
271230345003.0,271230331001.0,0.0,1.0
271230326003.0,271230326001.0,0.0,2.0
271230347022.0,271230347021.0,0.0,4.0
271230347022.0,271230318023.0,0.0,3.0
271230347022.0,271230347012.0,0.0,1.0
271230424012.0,271230307021.0,0.0,6.0
271230424012.0,271230423021.0,0.0,4.0
271230424012.0,271230307032.0,0.0,2.0
271230424012.0,271230306021.0,0.0,6.0
271230424012.0,271230424021.0,0.0,5.0
271230424012.0,271230423023.0,0.0,2.0
271230424012.0,271230423025.0,0.0,1.0
271230342021.0,271230327001.0,0.0,3.0
271230374023.0,271230374032.0,0.0,2.0
271230425032.0,271630710181.0,0.0,2.0
270530240043.0,270530243003.0,0.0,3.0
270530240043.0,270530243001.0,0.0,1.0
270530240043.0,270530256052.0,0.0,2.0
270530240043.0,270530256053.0,0.0,2.0
270530240043.0,270530257016.0,0.0,8.0
270530262061.0,270530262011.0,0.0,2.0
270530265142.0,270530266121.0,0.0,23.0
270530265144.0,270530266123.0,0.0,7.0
270530266112.0,270530266132.0,0.0,2.0
270530262072.0,270530262011.0,0.0,2.0
270530262081.0,270530262011.0,0.0,2.0
270530265081.0,270530266121.0,0.0,3.0
270530265081.0,270530267121.0,0.0,3.0
271630710131.0,271630710171.0,0.0,36.0
270530215054.0,270530210014.0,0.0,4.0
270530215054.0,270530215051.0,0.0,1.0
271630703031.0,271630704052.0,0.0,27.0
271630709074.0,271630709062.0,0.0,2.0
270370607471.0,270370608251.0,0.0,5.0
270370607451.0,271390809032.0,0.0,4.0
270370607451.0,271390809052.0,0.0,3.0
270370607451.0,271390809043.0,0.0,3.0
270370607451.0,271390809061.0,0.0,11.0
270370607451.0,271390802033.0,0.0,2.0
270370607451.0,271390802054.0,0.0,6.0
270370607451.0,271390810003.0,0.0,2.0
270370607451.0,270530259072.0,0.0,332.0
270530259072.0,271390809041.0,0.0,14.0
270530259072.0,271390802021.0,0.0,8.0
270530259072.0,271390803011.0,0.0,95.0
270530259072.0,271390803023.0,0.0,100.0
270530259072.0,271390809042.0,0.0,33.0
270530259072.0,271390809031.0,0.0,82.0
270530260071.0,270530260072.0,0.0,4.0
270530260071.0,270530239022.0,0.0,6.0
270530260073.0,270530260063.0,0.0,1.0
270530260073.0,270530260072.0,0.0,4.0
270530260201.0,270530260163.0,0.0,3.0
270530260193.0,270530260181.0,0.0,4.0
270370601013.0,271230318012.0,0.0,2.0
270370601013.0,270370601014.0,0.0,7.0
270370601013.0,271230346012.0,0.0,3.0
270370601013.0,271230371001.0,0.0,1.0
270370601013.0,271230311001.0,0.0,6.0
270370601041.0,271230371004.0,0.0,2.0
270370601041.0,270370606031.0,0.0,2.0
270370601041.0,271230371005.0,0.0,4.0
270370601041.0,271230372002.0,0.0,60.0
270530260134.0,270530262011.0,0.0,3.0
270530218001.0,270530033001.0,0.0,4.0
270530218001.0,270530033002.0,0.0,2.0
270530218002.0,270530267152.0,0.0,2.0
270530219001.0,270530032001.0,0.0,3.0
270530219001.0,270530027002.0,0.0,3.0
270530219001.0,270530219002.0,0.0,24.0
270530267163.0,270530267161.0,0.0,2.0
270530219002.0,270530271011.0,0.0,22.0
270530219003.0,270530267152.0,0.0,9.0
270530219003.0,270530221021.0,0.0,7.0
270530229013.0,270531102001.0,0.0,2.0
270530229013.0,270531029001.0,0.0,3.0
270530229013.0,270531116001.0,0.0,2.0
270530229013.0,270531112002.0,0.0,2.0
270530229013.0,270531112003.0,0.0,2.0
270530229013.0,270531113001.0,0.0,2.0
270530229013.0,270531080004.0,0.0,2.0
270530229013.0,270531102004.0,0.0,2.0
270530229013.0,270531101001.0,0.0,2.0
270530229013.0,270531108002.0,0.0,2.0
270530229013.0,270530229022.0,0.0,2.0
270530229013.0,270531108004.0,0.0,3.0
270530229013.0,270530229012.0,0.0,2.0
270530229013.0,270530110002.0,0.0,2.0
270530229013.0,270531102003.0,0.0,2.0
270530229013.0,270530227003.0,0.0,2.0
270530229013.0,270531065001.0,0.0,2.0
270530229013.0,270530229021.0,0.0,2.0
270530229013.0,270530227002.0,0.0,2.0
270530229013.0,270530236002.0,0.0,1.0
270530229013.0,270530237003.0,0.0,6.0
270530229013.0,270530237004.0,0.0,7.0
270530229013.0,270531099003.0,0.0,2.0
270530229013.0,270530107002.0,0.0,6.0
270530229013.0,270530117034.0,0.0,2.0
270530230001.0,270531226002.0,0.0,2.0
270530230001.0,270531225002.0,0.0,2.0
270530230001.0,270530230003.0,0.0,3.0
270530230001.0,270530234001.0,0.0,5.0
270530230002.0,271390812001.0,0.0,2.0
270530231002.0,271390813001.0,0.0,4.0
270530232001.0,270530272013.0,0.0,4.0
270530232001.0,270530261011.0,0.0,3.0
270530232001.0,270530233004.0,0.0,3.0
270530232003.0,270530270023.0,0.0,1.0
270530232004.0,271390812001.0,0.0,2.0
270530233001.0,270530270023.0,0.0,1.0
270530233002.0,270530261041.0,0.0,5.0
270530233002.0,270530261042.0,0.0,2.0
270530233002.0,270530261032.0,0.0,7.0
270530233002.0,270530234005.0,0.0,6.0
270530233002.0,270530235023.0,0.0,7.0
270530223023.0,270530232005.0,0.0,73.0
270530233003.0,270530270023.0,0.0,7.0
270530234002.0,270530270023.0,0.0,1.0
270530235022.0,270530237004.0,0.0,1.0
270531037002.0,271630702053.0,0.0,2.0
270530022002.0,270531021001.0,0.0,1.0
270530235025.0,270530237004.0,0.0,2.0
270530238015.0,270530237001.0,0.0,2.0
270530238022.0,271390811002.0,0.0,3.0
270530239012.0,270530237004.0,0.0,7.0
270530239033.0,270530259035.0,0.0,4.0
270530239033.0,270530239032.0,0.0,3.0
270530240031.0,271390809041.0,0.0,5.0
270530240033.0,270530257013.0,0.0,7.0
270530240033.0,270530259035.0,0.0,9.0
270530240033.0,270530256051.0,0.0,2.0
270530240033.0,270530257016.0,0.0,2.0
270530240041.0,270530243004.0,0.0,79.0
270530241002.0,271390811002.0,0.0,5.0
270530242002.0,271390811001.0,0.0,21.0
270530243002.0,270530254013.0,0.0,7.0
270530244002.0,270531115005.0,0.0,2.0
270530244002.0,270530117043.0,0.0,2.0
270530244002.0,270530244001.0,0.0,1.0
270530244002.0,270530247003.0,0.0,2.0
270530244002.0,270530245003.0,0.0,1.0
270530244002.0,270530120012.0,0.0,1.0
270530246002.0,270530246003.0,0.0,7.0
270530247001.0,270530249012.0,0.0,2.0
270530251003.0,270370610081.0,0.0,5.0
270530251003.0,270530254011.0,0.0,1.0
270530251003.0,270530248022.0,0.0,3.0
270530251003.0,270370615012.0,0.0,12.0
270530251003.0,270370608251.0,0.0,2.0
270530252013.0,270530248022.0,0.0,1.0
270530252013.0,270530252012.0,0.0,7.0
270530252051.0,270370608212.0,0.0,2.0
270530253013.0,270370608211.0,0.0,95.0
270530253013.0,270370608203.0,0.0,112.0
270530253013.0,270370609042.0,0.0,10.0
270530253013.0,270370609021.0,0.0,31.0
270530253013.0,270370615021.0,0.0,28.0
270530253013.0,270370608212.0,0.0,6.0
270530253013.0,271390811004.0,0.0,110.0
270530253013.0,270370609051.0,0.0,86.0
270530253013.0,271390810002.0,0.0,30.0
270530253013.0,270370608181.0,0.0,26.0
270530228021.0,270530033002.0,0.0,1.0
270530228021.0,270530228022.0,0.0,2.0
270530229011.0,270530270023.0,0.0,2.0
270530229011.0,270530270011.0,0.0,3.0
270530264032.0,270530271012.0,0.0,29.0
270530264032.0,270530272013.0,0.0,4.0
270530264032.0,270530265072.0,0.0,2.0
270530256011.0,270531255003.0,0.0,2.0
270530256033.0,270530257013.0,0.0,5.0
271230355001.0,271230340001.0,0.0,2.0
271230359001.0,271230340001.0,0.0,1.0
271230360002.0,271230327001.0,0.0,6.0
271230361001.0,271230346023.0,0.0,1.0
271230372002.0,271630710171.0,0.0,35.0
271230372002.0,271630704052.0,0.0,14.0
271230372002.0,271230317011.0,0.0,11.0
271230403012.0,271230406013.0,0.0,2.0
271230403012.0,271230406012.0,0.0,2.0
271230403021.0,271630703044.0,0.0,2.0
271230404011.0,271630709062.0,0.0,2.0
271230404021.0,271630709071.0,0.0,18.0
271230405021.0,271230401005.0,0.0,24.0
271230405031.0,271230406033.0,0.0,4.0
271230407042.0,271230406045.0,0.0,2.0
271230407042.0,271230421011.0,0.0,5.0
271230402002.0,271630703041.0,0.0,2.0
271230402002.0,271630703042.0,0.0,2.0
271230402002.0,271630703045.0,0.0,5.0
271230402002.0,271630704033.0,0.0,6.0
271230402002.0,271630704031.0,0.0,6.0
271230402002.0,271230405023.0,0.0,5.0
271230402002.0,271230405041.0,0.0,4.0
271230402002.0,271230401002.0,0.0,1.0
270530238012.0,271390812001.0,0.0,2.0
271230407073.0,271230407072.0,0.0,2.0
271230408011.0,271230406013.0,0.0,2.0
270530085005.0,270531258003.0,0.0,2.0
271230413011.0,271230419003.0,0.0,2.0
271230413021.0,271230407043.0,0.0,2.0
271230413021.0,271230414003.0,0.0,2.0
271230413021.0,271230416011.0,0.0,2.0
271230413021.0,271230408031.0,0.0,11.0
271230413021.0,271230412001.0,0.0,1.0
271230413021.0,271230408032.0,0.0,2.0
271230413021.0,271230408033.0,0.0,4.0
271230413021.0,271230408034.0,0.0,1.0
271230413021.0,271230413022.0,0.0,3.0
271230413021.0,271230415002.0,0.0,6.0
271230413021.0,271230415003.0,0.0,1.0
271230414001.0,271230408031.0,0.0,2.0
271230423011.0,271230307025.0,0.0,2.0
271230423011.0,271230421022.0,0.0,6.0
271230423011.0,271230423012.0,0.0,1.0
271230423011.0,271230307033.0,0.0,7.0
271230423011.0,271230421021.0,0.0,3.0
271230426022.0,271630709063.0,0.0,6.0
270530239032.0,271390812001.0,0.0,1.0
271230367003.0,271230367002.0,0.0,2.0
271230367003.0,271230368001.0,0.0,5.0
271230376013.0,270539800001.0,0.0,2.0
271230406041.0,271230421021.0,0.0,7.0
271230406043.0,271230406042.0,0.0,1.0
271230406044.0,271230406032.0,0.0,1.0
271230407032.0,271230407072.0,0.0,1.0
271230407041.0,271230407031.0,0.0,5.0
271230407041.0,271230406031.0,0.0,5.0
271230407041.0,271230407033.0,0.0,2.0
271230411032.0,270030515021.0,0.0,1.0
271230411051.0,271230412001.0,0.0,1.0
271230411051.0,271230408012.0,0.0,1.0
271230417001.0,271230416012.0,0.0,2.0
271230418003.0,271230419001.0,0.0,1.0
270530240062.0,270530240061.0,0.0,2.0
270530240062.0,270530237002.0,0.0,2.0
270530240062.0,270530237004.0,0.0,3.0
270530260202.0,270530259053.0,0.0,3.0
270530260202.0,270530259063.0,0.0,5.0
270530260202.0,270530260183.0,0.0,7.0
270530260202.0,270530260182.0,0.0,2.0
270530260202.0,270530259074.0,0.0,3.0
270530260202.0,270530260203.0,0.0,7.0
270530266091.0,270530271011.0,0.0,21.0
270530265092.0,270530265082.0,0.0,4.0
270370607093.0,271390809041.0,0.0,1.0
270370607093.0,271390809051.0,0.0,4.0
270370607102.0,270530258051.0,0.0,2.0
270370607102.0,270530258021.0,0.0,6.0
270370607102.0,270530258011.0,0.0,10.0
270370607102.0,270530257025.0,0.0,7.0
270370607102.0,270530257012.0,0.0,5.0
270370607102.0,270530257014.0,0.0,2.0
270370607102.0,270530257021.0,0.0,2.0
270370607102.0,270530257022.0,0.0,2.0
270370607102.0,270530257024.0,0.0,2.0
270370607102.0,270530258022.0,0.0,4.0
270370607102.0,270530258052.0,0.0,2.0
270370607102.0,270530258053.0,0.0,2.0
270370607102.0,270530259031.0,0.0,2.0
270370607102.0,270530259033.0,0.0,3.0
270370607102.0,270530259034.0,0.0,13.0
270370607102.0,271390801002.0,0.0,12.0
270370607102.0,271390802012.0,0.0,11.0
270370607102.0,270530259073.0,0.0,4.0
270370607102.0,270530253013.0,0.0,41.0
270190903012.0,270530277002.0,0.0,16.0
270190903012.0,270530277004.0,0.0,16.0
270370607261.0,270370610092.0,0.0,7.0
270370607412.0,270370608192.0,0.0,5.0
270370607412.0,270370609061.0,0.0,4.0
270370605054.0,270370605031.0,0.0,2.0
270370605054.0,270370605062.0,0.0,8.0
270370605054.0,271630714004.0,0.0,6.0
270370605054.0,271630714002.0,0.0,3.0
270370605054.0,271630712091.0,0.0,2.0
270370605054.0,271630712093.0,0.0,2.0
270370605054.0,271630714001.0,0.0,9.0
270370605054.0,271630713001.0,0.0,8.0
270370605054.0,270370605024.0,0.0,5.0
270370605054.0,271630714003.0,0.0,7.0
270370605054.0,271630714005.0,0.0,8.0
270370607132.0,270370608061.0,0.0,26.0
270370607371.0,270370607382.0,0.0,13.0
270370607371.0,270370607381.0,0.0,1.0
270370607111.0,270370609043.0,0.0,3.0
270370607111.0,270370615011.0,0.0,10.0
270370607111.0,271390809033.0,0.0,6.0
270370607111.0,271390809051.0,0.0,29.0
270370607111.0,270370607372.0,0.0,3.0
270370607111.0,270370609041.0,0.0,21.0
270370607111.0,270370609072.0,0.0,15.0
270370607112.0,270370607421.0,0.0,16.0
270370607112.0,270370608051.0,0.0,4.0
270370607112.0,270370610052.0,0.0,2.0
270370607112.0,270530253013.0,0.0,489.0
270370607112.0,270530254032.0,0.0,2.0
270370607112.0,270370607131.0,0.0,1.0
270370607112.0,270370607413.0,0.0,1.0
270370607112.0,270370608063.0,0.0,9.0
270370607112.0,270370608163.0,0.0,2.0
270370607112.0,270370608183.0,0.0,8.0
270370607101.0,271390809041.0,0.0,8.0
270370607411.0,270370608212.0,0.0,6.0
270370607452.0,271390810001.0,0.0,36.0
270370607452.0,271390811003.0,0.0,16.0
270370607452.0,270370607392.0,0.0,12.0
270370607452.0,270370607393.0,0.0,17.0
270370607452.0,270370607423.0,0.0,2.0
270370607452.0,270370608143.0,0.0,6.0
270370607452.0,270370607461.0,0.0,85.0
270370607292.0,270370607332.0,0.0,2.0
270370607171.0,270370605084.0,0.0,84.0
270370607171.0,270370605052.0,0.0,211.0
270370607171.0,271630711014.0,0.0,2.0
270370607171.0,271230365002.0,0.0,2.0
270370607171.0,271230376021.0,0.0,2.0
270370607171.0,271230332001.0,0.0,2.0
270370607171.0,271230367001.0,0.0,2.0
270370607171.0,271230429001.0,0.0,2.0
270370607171.0,271230357001.0,0.0,2.0
270370607171.0,271230363002.0,0.0,2.0
270370607171.0,271230366003.0,0.0,2.0
270370607171.0,271230366004.0,0.0,2.0
270370607171.0,270370606061.0,0.0,2.0
270370607262.0,270370610091.0,0.0,30.0
270370607262.0,270370610042.0,0.0,8.0
270370608231.0,270370608251.0,0.0,19.0
270370607161.0,270370610042.0,0.0,10.0
270370601044.0,271230316001.0,0.0,1.0
270370601044.0,271230318011.0,0.0,8.0
270370601044.0,271230318012.0,0.0,6.0
270370601044.0,271230318013.0,0.0,3.0
270370601044.0,271230318022.0,0.0,2.0
270370607461.0,270370608141.0,0.0,85.0
270530243004.0,271390811001.0,0.0,31.0
270530243004.0,271390812002.0,0.0,31.0
270530243004.0,271390812001.0,0.0,8.0
270530243004.0,271390810002.0,0.0,9.0
271230310005.0,271230311003.0,0.0,4.0
270370607253.0,270370610042.0,0.0,25.0
270370607253.0,270370608251.0,0.0,6.0
270030502082.0,270030507113.0,0.0,14.0
270030502082.0,270030508081.0,0.0,2.0
270030502082.0,270030507124.0,0.0,8.0
270030502082.0,270030508202.0,0.0,4.0
270030502082.0,270030507042.0,0.0,10.0
270030502082.0,270030507045.0,0.0,6.0
270030502082.0,270030507114.0,0.0,63.0
270030502082.0,270030507122.0,0.0,9.0
270030502082.0,270030508061.0,0.0,5.0
270030502082.0,270030508062.0,0.0,4.0
270030502082.0,270030508071.0,0.0,2.0
270030507114.0,270030516001.0,0.0,6.0
270030507114.0,270030516002.0,0.0,14.0
270030507114.0,270030501092.0,0.0,18.0
270030507114.0,270030501102.0,0.0,4.0
270030507114.0,270030508183.0,0.0,15.0
270030507114.0,270030502161.0,0.0,6.0
270030508073.0,270030508082.0,0.0,2.0
270030502103.0,271630701061.0,0.0,16.0
270030502151.0,270030502162.0,0.0,4.0
270030508162.0,270030502372.0,0.0,12.0
270030508162.0,270030509023.0,0.0,2.0
270030508162.0,270030509024.0,0.0,7.0
271230312002.0,271630704052.0,0.0,2.0
270030511015.0,270530268222.0,0.0,2.0
270030511023.0,270030512021.0,0.0,1.0
270030512011.0,270030512013.0,0.0,1.0
270030512011.0,270530202001.0,0.0,3.0
270030512031.0,270030512021.0,0.0,1.0
270030512032.0,270030515023.0,0.0,5.0
270030512032.0,271230412002.0,0.0,4.0
270030512032.0,271230411061.0,0.0,2.0
270530059021.0,270531258001.0,0.0,2.0
270530059021.0,270530059012.0,0.0,1.0
270530059022.0,270531258001.0,0.0,1.0
270531259001.0,270531259003.0,0.0,2.0
270530077001.0,270531070002.0,0.0,1.0
270530077001.0,270530078012.0,0.0,3.0
270530077002.0,270531100001.0,0.0,2.0
270530077002.0,270531066002.0,0.0,4.0
270530077002.0,270531070002.0,0.0,1.0
270530077002.0,270531070003.0,0.0,2.0
270530077002.0,270531093001.0,0.0,2.0
270530077002.0,270531092003.0,0.0,1.0
270530077002.0,270530095001.0,0.0,2.0
270530077002.0,270530082004.0,0.0,2.0
270530077002.0,270531260004.0,0.0,2.0
270530077002.0,270530078011.0,0.0,2.0
270530081001.0,271630711013.0,0.0,2.0
270530081001.0,270531094001.0,0.0,4.0
270530081001.0,270531092003.0,0.0,1.0
270530081001.0,270530085004.0,0.0,1.0
270530082001.0,270530078012.0,0.0,1.0
271390803012.0,270530260181.0,0.0,4.0
270530110001.0,270370614022.0,0.0,2.0
270030502204.0,270030501112.0,0.0,12.0
270030502204.0,270030501154.0,0.0,14.0
270530118002.0,270530118001.0,0.0,2.0
270530118004.0,270539800001.0,0.0,2.0
270530119984.0,270530119982.0,0.0,2.0
270530120015.0,271390811002.0,0.0,5.0
270530120032.0,270530249012.0,0.0,5.0
